,name,value,year,rank,prevValue
724,Charles Barkley,4260,2010,0,4260
725,Shaquille O'Neal,4161,2010,0,4068
726,Kevin Willis,4132,2010,0,4132
727,Hakeem Olajuwon,4034,2010,0,4034
728,Charles Oakley,3924,2010,0,3924
729,Dikembe Mutombo,3808,2010,0,3808
730,Karl Malone,3562,2010,0,3562
731,Horace Grant,3467,2010,0,3467
732,Otis Thorpe,3446,2010,0,3446
733,Larry Smith,3401,2010,0,3401
734,A.C. Green,3354,2010,0,3354
735,Dale Davis,3303,2010,0,3303
736,Ben Wallace,3234,2010,0,0
737,Michael Cage,3227,2010,0,3227
738,Terry Cummings,3183,2010,0,3183
739,David Robinson,3083,2010,0,3083
740,Moses Malone,6731,2011,0,6731
741,Robert Parish,4598,2011,0,4598
742,Buck Williams,4526,2011,0,4526
743,Dennis Rodman,4329,2011,0,4329
744,Charles Barkley,4260,2011,0,4260
745,Shaquille O'Neal,4209,2011,0,4161
746,Kevin Willis,4132,2011,0,4132
747,Hakeem Olajuwon,4034,2011,0,4034
748,Charles Oakley,3924,2011,0,3924
749,Dikembe Mutombo,3808,2011,0,3808
750,Karl Malone,3562,2011,0,3562
751,Horace Grant,3467,2011,0,3467
752,Otis Thorpe,3446,2011,0,3446
753,Larry Smith,3401,2011,0,3401
754,Ben Wallace,3363,2011,0,3234
755,A.C. Green,3354,2011,0,3354
756,Dale Davis,3303,2011,0,3303
757,Michael Cage,3227,2011,0,3227
758,Terry Cummings,3183,2011,0,3183
759,Tim Duncan,3182,2011,0,0
760,Moses Malone,6731,2012,0,6731
761,Robert Parish,4598,2012,0,4598
762,Buck Williams,4526,2012,0,4526
763,Dennis Rodman,4329,2012,0,4329
764,Charles Barkley,4260,2012,0,4260
765,Shaquille O'Neal,4209,2012,0,4209
766,Kevin Willis,4132,2012,0,4132
767,Hakeem Olajuwon,4034,2012,0,4034
768,Charles Oakley,3924,2012,0,3924
769,Dikembe Mutombo,3808,2012,0,3808
770,Karl Malone,3562,2012,0,3562
771,Horace Grant,3467,2012,0,3467
772,Otis Thorpe,3446,2012,0,3446
773,Ben Wallace,3444,2012,0,3363
774,Larry Smith,3401,2012,0,3401
775,A.C. Green,3354,2012,0,3354
776,Dale Davis,3303,2012,0,3303
777,Tim Duncan,3292,2012,0,3182
778,Michael Cage,3227,2012,0,3227
779,Terry Cummings,3183,2012,0,3183
780,Moses Malone,6731,2013,0,6731
781,Robert Parish,4598,2013,0,4598
782,Buck Williams,4526,2013,0,4526
783,Dennis Rodman,4329,2013,0,4329
784,Charles Barkley,4260,2013,0,4260
785,Shaquille O'Neal,4209,2013,0,4209
786,Kevin Willis,4132,2013,0,4132
787,Hakeem Olajuwon,4034,2013,0,4034
788,Charles Oakley,3924,2013,0,3924
789,Dikembe Mutombo,3808,2013,0,3808
790,Karl Malone,3562,2013,0,3562
791,Horace Grant,3467,2013,0,3467
792,Otis Thorpe,3446,2013,0,3446
793,Ben Wallace,3444,2013,0,3444
794,Tim Duncan,3416,2013,0,3292
795,Larry Smith,3401,2013,0,3401
796,A.C. Green,3354,2013,0,3354
797,Dale Davis,3303,2013,0,3303
798,Michael Cage,3227,2013,0,3227
799,Terry Cummings,3183,2013,0,3183
800,Moses Malone,6731,2014,0,6731
801,Robert Parish,4598,2014,0,4598
802,Buck Williams,4526,2014,0,4526
803,Dennis Rodman,4329,2014,0,4329
804,Charles Barkley,4260,2014,0,4260
805,Shaquille O'Neal,4209,2014,0,4209
806,Kevin Willis,4132,2014,0,4132
807,Hakeem Olajuwon,4034,2014,0,4034
808,Charles Oakley,3924,2014,0,3924
809,Dikembe Mutombo,3808,2014,0,3808
810,Tim Duncan,3574,2014,0,3416
811,Karl Malone,3562,2014,0,3562
812,Horace Grant,3467,2014,0,3467
813,Otis Thorpe,3446,2014,0,3446
814,Ben Wallace,3444,2014,0,3444
815,Larry Smith,3401,2014,0,3401
816,A.C. Green,3354,2014,0,3354
817,Dale Davis,3303,2014,0,3303
818,Elton Brand,3267,2014,0,0
819,Michael Cage,3227,2014,0,3227
820,Moses Malone,6731,2015,0,6731
821,Robert Parish,4598,2015,0,4598
822,Buck Williams,4526,2015,0,4526
823,Dennis Rodman,4329,2015,0,4329
824,Charles Barkley,4260,2015,0,4260
825,Shaquille O'Neal,4209,2015,0,4209
826,Kevin Willis,4132,2015,0,4132
827,Hakeem Olajuwon,4034,2015,0,4034
828,Charles Oakley,3924,2015,0,3924
829,Dikembe Mutombo,3808,2015,0,3808
830,Tim Duncan,3744,2015,0,3574
831,Karl Malone,3562,2015,0,3562
832,Horace Grant,3467,2015,0,3467
833,Otis Thorpe,3446,2015,0,3446
834,Ben Wallace,3444,2015,0,3444
835,Larry Smith,3401,2015,0,3401
836,A.C. Green,3354,2015,0,3354
837,Dale Davis,3303,2015,0,3303
838,Elton Brand,3295,2015,0,3267
839,Michael Cage,3227,2015,0,3227
840,Moses Malone,6731,2016,0,6731
841,Robert Parish,4598,2016,0,4598
842,Buck Williams,4526,2016,0,4526
843,Dennis Rodman,4329,2016,0,4329
844,Charles Barkley,4260,2016,0,4260
845,Shaquille O'Neal,4209,2016,0,4209
846,Kevin Willis,4132,2016,0,4132
847,Hakeem Olajuwon,4034,2016,0,4034
848,Charles Oakley,3924,2016,0,3924
849,Tim Duncan,3859,2016,0,3744
850,Dikembe Mutombo,3808,2016,0,3808
851,Karl Malone,3562,2016,0,3562
852,Horace Grant,3467,2016,0,3467
853,Otis Thorpe,3446,2016,0,3446
854,Ben Wallace,3444,2016,0,3444
855,Larry Smith,3401,2016,0,3401
856,A.C. Green,3354,2016,0,3354
857,Elton Brand,3304,2016,0,3295
858,Dale Davis,3303,2016,0,3303
859,Michael Cage,3227,2016,0,3227
860,Moses Malone,6731,2017,0,6731
861,Robert Parish,4598,2017,0,4598
862,Buck Williams,4526,2017,0,4526
863,Dennis Rodman,4329,2017,0,4329
864,Charles Barkley,4260,2017,0,4260
865,Shaquille O'Neal,4209,2017,0,4209
866,Kevin Willis,4132,2017,0,4132
867,Hakeem Olajuwon,4034,2017,0,4034
868,Charles Oakley,3924,2017,0,3924
869,Tim Duncan,3859,2017,0,3859
870,Dikembe Mutombo,3808,2017,0,3808
871,Karl Malone,3562,2017,0,3562
872,Horace Grant,3467,2017,0,3467
873,Otis Thorpe,3446,2017,0,3446
874,Ben Wallace,3444,2017,0,3444
875,Larry Smith,3401,2017,0,3401
876,Dwight Howard,3392,2017,0,0
877,A.C. Green,3354,2017,0,3354
878,Elton Brand,3304,2017,0,3304
879,Dale Davis,3303,2017,0,3303
880,Moses Malone,6731,2018,0,6731
881,Robert Parish,4598,2018,0,4598
882,Buck Williams,4526,2018,0,4526
883,Dennis Rodman,4329,2018,0,4329
884,Charles Barkley,4260,2018,0,4260
885,Shaquille O'Neal,4209,2018,0,4209
886,Kevin Willis,4132,2018,0,4132
887,Hakeem Olajuwon,4034,2018,0,4034
888,Charles Oakley,3924,2018,0,3924
889,Tim Duncan,3859,2018,0,3859
890,Dikembe Mutombo,3808,2018,0,3808
891,Dwight Howard,3647,2018,0,3392
892,Karl Malone,3562,2018,0,3562
893,Horace Grant,3467,2018,0,3467
894,Otis Thorpe,3446,2018,0,3446
895,Ben Wallace,3444,2018,0,3444
896,Tyson Chandler,3412,2018,0,0
897,Larry Smith,3401,2018,0,3401
898,A.C. Green,3354,2018,0,3354
899,Elton Brand,3304,2018,0,3304
900,Moses Malone,6731,2019,0,6731
901,Robert Parish,4598,2019,0,4598
902,Buck Williams,4526,2019,0,4526
903,Dennis Rodman,4329,2019,0,4329
904,Charles Barkley,4260,2019,0,4260
905,Shaquille O'Neal,4209,2019,0,4209
906,Kevin Willis,4132,2019,0,4132
907,Hakeem Olajuwon,4034,2019,0,4034
908,Charles Oakley,3924,2019,0,3924
909,Tim Duncan,3859,2019,0,3859
910,Dikembe Mutombo,3808,2019,0,3808
911,Dwight Howard,3671,2019,0,3647
912,Karl Malone,3562,2019,0,3562
913,Tyson Chandler,3504,2019,0,3412
914,Horace Grant,3467,2019,0,3467
915,Otis Thorpe,3446,2019,0,3446
916,Ben Wallace,3444,2019,0,3444
917,Larry Smith,3401,2019,0,3401
918,A.C. Green,3354,2019,0,3354
919,Elton Brand,3304,2019,0,3304
