,name,value,year,rank,prevValue
768,Tim Duncan,2469,2012,0,2381
769,Robert Parish,2361,2012,0,2361
770,Alonzo Mourning,2356,2012,0,2356
771,Marcus Camby,2317,2012,0,2232
772,Ben Wallace,2137,2012,0,2086
773,Shawn Bradley,2119,2012,0,2119
774,Manute Bol,2086,2012,0,2086
775,George Johnson,2082,2012,0,2082
776,Larry Nance,2027,2012,0,2027
777,Theo Ratliff,1968,2012,0,1968
778,Kevin Garnett,1908,2012,0,1847
779,Elvin Hayes,1771,2012,0,1771
780,Hakeem Olajuwon,3830,2013,0,3830
781,Dikembe Mutombo,3289,2013,0,3289
782,Kareem Abdul-Jabbar,3189,2013,0,3189
783,Mark Eaton,3064,2013,0,3064
784,David Robinson,2954,2013,0,2954
785,Patrick Ewing,2894,2013,0,2894
786,Shaquille O'Neal,2732,2013,0,2732
787,Tim Duncan,2652,2013,0,2469
788,Tree Rollins,2542,2013,0,2542
789,Robert Parish,2361,2013,0,2361
790,Alonzo Mourning,2356,2013,0,2356
791,Marcus Camby,2331,2013,0,2317
792,Ben Wallace,2137,2013,0,2137
793,Shawn Bradley,2119,2013,0,2119
794,Manute Bol,2086,2013,0,2086
795,George Johnson,2082,2013,0,2082
796,Larry Nance,2027,2013,0,2027
797,Kevin Garnett,1970,2013,0,1908
798,Theo Ratliff,1968,2013,0,1968
799,Jermaine O'Neal,1780,2013,0,0
800,Hakeem Olajuwon,3830,2014,0,3830
801,Dikembe Mutombo,3289,2014,0,3289
802,Kareem Abdul-Jabbar,3189,2014,0,3189
803,Mark Eaton,3064,2014,0,3064
804,David Robinson,2954,2014,0,2954
805,Patrick Ewing,2894,2014,0,2894
806,Tim Duncan,2791,2014,0,2652
807,Shaquille O'Neal,2732,2014,0,2732
808,Tree Rollins,2542,2014,0,2542
809,Robert Parish,2361,2014,0,2361
810,Alonzo Mourning,2356,2014,0,2356
811,Marcus Camby,2331,2014,0,2331
812,Ben Wallace,2137,2014,0,2137
813,Shawn Bradley,2119,2014,0,2119
814,Manute Bol,2086,2014,0,2086
815,George Johnson,2082,2014,0,2082
816,Larry Nance,2027,2014,0,2027
817,Kevin Garnett,2010,2014,0,1970
818,Theo Ratliff,1968,2014,0,1968
819,Jermaine O'Neal,1820,2014,0,1780
820,Hakeem Olajuwon,3830,2015,0,3830
821,Dikembe Mutombo,3289,2015,0,3289
822,Kareem Abdul-Jabbar,3189,2015,0,3189
823,Mark Eaton,3064,2015,0,3064
824,David Robinson,2954,2015,0,2954
825,Tim Duncan,2942,2015,0,2791
826,Patrick Ewing,2894,2015,0,2894
827,Shaquille O'Neal,2732,2015,0,2732
828,Tree Rollins,2542,2015,0,2542
829,Robert Parish,2361,2015,0,2361
830,Alonzo Mourning,2356,2015,0,2356
831,Marcus Camby,2331,2015,0,2331
832,Ben Wallace,2137,2015,0,2137
833,Shawn Bradley,2119,2015,0,2119
834,Manute Bol,2086,2015,0,2086
835,George Johnson,2082,2015,0,2082
836,Kevin Garnett,2027,2015,0,2010
837,Larry Nance,2027,2015,0,2027
838,Theo Ratliff,1968,2015,0,1968
839,Elton Brand,1820,2015,0,0
840,Hakeem Olajuwon,3830,2016,0,3830
841,Dikembe Mutombo,3289,2016,0,3289
842,Kareem Abdul-Jabbar,3189,2016,0,3189
843,Mark Eaton,3064,2016,0,3064
844,Tim Duncan,3020,2016,0,2942
845,David Robinson,2954,2016,0,2954
846,Patrick Ewing,2894,2016,0,2894
847,Shaquille O'Neal,2732,2016,0,2732
848,Tree Rollins,2542,2016,0,2542
849,Robert Parish,2361,2016,0,2361
850,Alonzo Mourning,2356,2016,0,2356
851,Marcus Camby,2331,2016,0,2331
852,Ben Wallace,2137,2016,0,2137
853,Shawn Bradley,2119,2016,0,2119
854,Manute Bol,2086,2016,0,2086
855,George Johnson,2082,2016,0,2082
856,Kevin Garnett,2037,2016,0,2027
857,Larry Nance,2027,2016,0,2027
858,Theo Ratliff,1968,2016,0,1968
859,Elton Brand,1828,2016,0,1820
860,Hakeem Olajuwon,3830,2017,0,3830
861,Dikembe Mutombo,3289,2017,0,3289
862,Kareem Abdul-Jabbar,3189,2017,0,3189
863,Mark Eaton,3064,2017,0,3064
864,Tim Duncan,3020,2017,0,3020
865,David Robinson,2954,2017,0,2954
866,Patrick Ewing,2894,2017,0,2894
867,Shaquille O'Neal,2732,2017,0,2732
868,Tree Rollins,2542,2017,0,2542
869,Robert Parish,2361,2017,0,2361
870,Alonzo Mourning,2356,2017,0,2356
871,Marcus Camby,2331,2017,0,2331
872,Ben Wallace,2137,2017,0,2137
873,Shawn Bradley,2119,2017,0,2119
874,Manute Bol,2086,2017,0,2086
875,George Johnson,2082,2017,0,2082
876,Kevin Garnett,2037,2017,0,2037
877,Larry Nance,2027,2017,0,2027
878,Theo Ratliff,1968,2017,0,1968
879,Dwight Howard,1916,2017,0,0
880,Hakeem Olajuwon,3830,2018,0,3830
881,Dikembe Mutombo,3289,2018,0,3289
882,Kareem Abdul-Jabbar,3189,2018,0,3189
883,Mark Eaton,3064,2018,0,3064
884,Tim Duncan,3020,2018,0,3020
885,David Robinson,2954,2018,0,2954
886,Patrick Ewing,2894,2018,0,2894
887,Shaquille O'Neal,2732,2018,0,2732
888,Tree Rollins,2542,2018,0,2542
889,Robert Parish,2361,2018,0,2361
890,Alonzo Mourning,2356,2018,0,2356
891,Marcus Camby,2331,2018,0,2331
892,Ben Wallace,2137,2018,0,2137
893,Shawn Bradley,2119,2018,0,2119
894,Manute Bol,2086,2018,0,2086
895,George Johnson,2082,2018,0,2082
896,Dwight Howard,2047,2018,0,1916
897,Kevin Garnett,2037,2018,0,2037
898,Larry Nance,2027,2018,0,2027
899,Theo Ratliff,1968,2018,0,1968
900,Hakeem Olajuwon,3830,2019,0,3830
901,Dikembe Mutombo,3289,2019,0,3289
902,Kareem Abdul-Jabbar,3189,2019,0,3189
903,Mark Eaton,3064,2019,0,3064
904,Tim Duncan,3020,2019,0,3020
905,David Robinson,2954,2019,0,2954
906,Patrick Ewing,2894,2019,0,2894
907,Shaquille O'Neal,2732,2019,0,2732
908,Tree Rollins,2542,2019,0,2542
909,Robert Parish,2361,2019,0,2361
910,Alonzo Mourning,2356,2019,0,2356
911,Marcus Camby,2331,2019,0,2331
912,Ben Wallace,2137,2019,0,2137
913,Shawn Bradley,2119,2019,0,2119
914,Manute Bol,2086,2019,0,2086
915,George Johnson,2082,2019,0,2082
916,Dwight Howard,2051,2019,0,2047
917,Kevin Garnett,2037,2019,0,2037
918,Larry Nance,2027,2019,0,2027
919,Theo Ratliff,1968,2019,0,1968
