,name,value,year,rank,prevValue
953,John Havlicek,6114,1994,0,6114
954,Larry Bird,5695,1994,0,5695
955,Kareem Abdul-Jabbar,5660,1994,0,5660
956,Dennis Johnson,5499,1994,0,5499
957,Dave Bing,5397,1994,0,5397
958,Kevin Porter,5314,1994,0,5314
959,Rickey Green,5221,1994,0,5221
960,John Stockton,10394,1995,0,9383
961,Magic Johnson,9921,1995,0,9921
962,Oscar Robertson,9887,1995,0,9887
963,Isiah Thomas,9061,1995,0,9061
964,Maurice Cheeks,7392,1995,0,7392
965,Lenny Wilkens,7211,1995,0,7211
966,Bob Cousy,6955,1995,0,6955
967,Guy Rodgers,6917,1995,0,6917
968,Tiny Archibald,6476,1995,0,6476
969,John Lucas,6454,1995,0,6454
970,Reggie Theus,6453,1995,0,6453
971,Norm Nixon,6386,1995,0,6386
972,Jerry West,6238,1995,0,6238
973,John Havlicek,6114,1995,0,6114
974,Larry Bird,5695,1995,0,5695
975,Kareem Abdul-Jabbar,5660,1995,0,5660
976,Dennis Johnson,5499,1995,0,5499
977,Derek Harper,5484,1995,0,0
978,Muggsy Bogues,5469,1995,0,0
979,Dave Bing,5397,1995,0,5397
980,John Stockton,11310,1996,0,10394
981,Magic Johnson,10141,1996,0,9921
982,Oscar Robertson,9887,1996,0,9887
983,Isiah Thomas,9061,1996,0,9061
984,Maurice Cheeks,7392,1996,0,7392
985,Lenny Wilkens,7211,1996,0,7211
986,Bob Cousy,6955,1996,0,6955
987,Guy Rodgers,6917,1996,0,6917
988,Tiny Archibald,6476,1996,0,6476
989,John Lucas,6454,1996,0,6454
990,Reggie Theus,6453,1996,0,6453
991,Norm Nixon,6386,1996,0,6386
992,Jerry West,6238,1996,0,6238
993,John Havlicek,6114,1996,0,6114
994,Mark Jackson,5890,1996,0,0
995,Derek Harper,5836,1996,0,5484
996,Kevin Johnson,5789,1996,0,0
997,Terry Porter,5771,1996,0,0
998,Larry Bird,5695,1996,0,5695
999,Kareem Abdul-Jabbar,5660,1996,0,5660
1000,John Stockton,12170,1997,0,11310
1001,Magic Johnson,10141,1997,0,10141
1002,Oscar Robertson,9887,1997,0,9887
1003,Isiah Thomas,9061,1997,0,9061
1004,Maurice Cheeks,7392,1997,0,7392
1005,Lenny Wilkens,7211,1997,0,7211
1006,Bob Cousy,6955,1997,0,6955
1007,Guy Rodgers,6917,1997,0,6917
1008,Mark Jackson,6825,1997,0,5890
1009,Tiny Archibald,6476,1997,0,6476
1010,John Lucas,6454,1997,0,6454
1011,Reggie Theus,6453,1997,0,6453
1012,Kevin Johnson,6442,1997,0,5789
1013,Norm Nixon,6386,1997,0,6386
1014,Jerry West,6238,1997,0,6238
1015,Derek Harper,6157,1997,0,5836
1016,John Havlicek,6114,1997,0,6114
1017,Terry Porter,6066,1997,0,5771
1018,Muggsy Bogues,5957,1997,0,5469
1019,Clyde Drexler,5743,1997,0,0
1020,John Stockton,12713,1998,0,12170
1021,Magic Johnson,10141,1998,0,10141
1022,Oscar Robertson,9887,1998,0,9887
1023,Isiah Thomas,9061,1998,0,9061
1024,Mark Jackson,7538,1998,0,6825
1025,Maurice Cheeks,7392,1998,0,7392
1026,Lenny Wilkens,7211,1998,0,7211
1027,Bob Cousy,6955,1998,0,6955
1028,Guy Rodgers,6917,1998,0,6917
1029,Kevin Johnson,6687,1998,0,6442
1030,Tiny Archibald,6476,1998,0,6476
1031,John Lucas,6454,1998,0,6454
1032,Reggie Theus,6453,1998,0,6453
1033,Derek Harper,6390,1998,0,6157
1034,Norm Nixon,6386,1998,0,6386
1035,Terry Porter,6337,1998,0,6066
1036,Muggsy Bogues,6288,1998,0,5957
1037,Jerry West,6238,1998,0,6238
1038,Clyde Drexler,6125,1998,0,5743
1039,John Havlicek,6114,1998,0,6114
1040,John Stockton,13087,1999,0,12713
1041,Magic Johnson,10141,1999,0,10141
1042,Oscar Robertson,9887,1999,0,9887
1043,Isiah Thomas,9061,1999,0,9061
1044,Mark Jackson,7924,1999,0,7538
1045,Maurice Cheeks,7392,1999,0,7392
1046,Lenny Wilkens,7211,1999,0,7211
1047,Bob Cousy,6955,1999,0,6955
1048,Guy Rodgers,6917,1999,0,6917
1049,Kevin Johnson,6687,1999,0,6687
1050,Derek Harper,6577,1999,0,6390
1051,Terry Porter,6483,1999,0,6337
1052,Tiny Archibald,6476,1999,0,6476
1053,John Lucas,6454,1999,0,6454
1054,Reggie Theus,6453,1999,0,6453
1055,Muggsy Bogues,6422,1999,0,6288
1056,Norm Nixon,6386,1999,0,6386
1057,Jerry West,6238,1999,0,6238
1058,Rod Strickland,6204,1999,0,0
1059,Clyde Drexler,6125,1999,0,6125
1060,John Stockton,13790,2000,0,13087
1061,Magic Johnson,10141,2000,0,10141
1062,Oscar Robertson,9887,2000,0,9887
1063,Isiah Thomas,9061,2000,0,9061
1064,Mark Jackson,8574,2000,0,7924
1065,Maurice Cheeks,7392,2000,0,7392
1066,Lenny Wilkens,7211,2000,0,7211
1067,Bob Cousy,6955,2000,0,6955
1068,Guy Rodgers,6917,2000,0,6917
1069,Rod Strickland,6723,2000,0,6204
1070,Muggsy Bogues,6721,2000,0,6422
1071,Kevin Johnson,6711,2000,0,6687
1072,Terry Porter,6704,2000,0,6483
1073,Derek Harper,6577,2000,0,6577
1074,Tiny Archibald,6476,2000,0,6476
1075,John Lucas,6454,2000,0,6454
1076,Reggie Theus,6453,2000,0,6453
1077,Norm Nixon,6386,2000,0,6386
1078,Tim Hardaway,6310,2000,0,0
1079,Jerry West,6238,2000,0,6238
1080,John Stockton,14503,2001,0,13790
1081,Magic Johnson,10141,2001,0,10141
1082,Oscar Robertson,9887,2001,0,9887
1083,Mark Jackson,9235,2001,0,8574
1084,Isiah Thomas,9061,2001,0,9061
1085,Maurice Cheeks,7392,2001,0,7392
1086,Lenny Wilkens,7211,2001,0,7211
1087,Rod Strickland,7026,2001,0,6723
1088,Bob Cousy,6955,2001,0,6955
1089,Terry Porter,6955,2001,0,6704
1090,Guy Rodgers,6917,2001,0,6917
1091,Tim Hardaway,6793,2001,0,6310
1092,Muggsy Bogues,6726,2001,0,6721
1093,Kevin Johnson,6711,2001,0,6711
1094,Derek Harper,6577,2001,0,6577
1095,Tiny Archibald,6476,2001,0,6476
1096,John Lucas,6454,2001,0,6454
1097,Reggie Theus,6453,2001,0,6453
1098,Norm Nixon,6386,2001,0,6386
1099,Jerry West,6238,2001,0,6238
1100,John Stockton,15177,2002,0,14503
1101,Magic Johnson,10141,2002,0,10141
1102,Oscar Robertson,9887,2002,0,9887
1103,Mark Jackson,9840,2002,0,9235
1104,Isiah Thomas,9061,2002,0,9061
1105,Rod Strickland,7489,2002,0,7026
1106,Maurice Cheeks,7392,2002,0,7392
1107,Lenny Wilkens,7211,2002,0,7211
1108,Terry Porter,7160,2002,0,6955
1109,Tim Hardaway,7071,2002,0,6793
1110,Bob Cousy,6955,2002,0,6955
1111,Gary Payton,6927,2002,0,0
1112,Guy Rodgers,6917,2002,0,6917
1113,Muggsy Bogues,6726,2002,0,6726
1114,Kevin Johnson,6711,2002,0,6711
1115,Derek Harper,6577,2002,0,6577
1116,Tiny Archibald,6476,2002,0,6476
1117,John Lucas,6454,2002,0,6454
1118,Reggie Theus,6453,2002,0,6453
1119,Norm Nixon,6386,2002,0,6386
1120,John Stockton,15806,2003,0,15177
1121,Mark Jackson,10215,2003,0,9840
1122,Magic Johnson,10141,2003,0,10141
1123,Oscar Robertson,9887,2003,0,9887
1124,Isiah Thomas,9061,2003,0,9061
1125,Rod Strickland,7704,2003,0,7489
1126,Gary Payton,7590,2003,0,6927
1127,Maurice Cheeks,7392,2003,0,7392
1128,Lenny Wilkens,7211,2003,0,7211
1129,Terry Porter,7160,2003,0,7160
1130,Tim Hardaway,7095,2003,0,7071
1131,Bob Cousy,6955,2003,0,6955
1132,Guy Rodgers,6917,2003,0,6917
1133,Muggsy Bogues,6726,2003,0,6726
1134,Kevin Johnson,6711,2003,0,6711
1135,Derek Harper,6577,2003,0,6577
1136,Tiny Archibald,6476,2003,0,6476
1137,John Lucas,6454,2003,0,6454
1138,Reggie Theus,6453,2003,0,6453
1139,Norm Nixon,6386,2003,0,6386
1140,John Stockton,15806,2004,0,15806
1141,Mark Jackson,10334,2004,0,10215
1142,Magic Johnson,10141,2004,0,10141
1143,Oscar Robertson,9887,2004,0,9887
1144,Isiah Thomas,9061,2004,0,9061
1145,Gary Payton,8039,2004,0,7590
1146,Rod Strickland,7948,2004,0,7704
1147,Maurice Cheeks,7392,2004,0,7392
1148,Lenny Wilkens,7211,2004,0,7211
1149,Terry Porter,7160,2004,0,7160
1150,Tim Hardaway,7095,2004,0,7095
1151,Bob Cousy,6955,2004,0,6955
1152,Guy Rodgers,6917,2004,0,6917
1153,Jason Kidd,6738,2004,0,0
1154,Muggsy Bogues,6726,2004,0,6726
1155,Kevin Johnson,6711,2004,0,6711
1156,Derek Harper,6577,2004,0,6577
1157,Tiny Archibald,6476,2004,0,6476
1158,John Lucas,6454,2004,0,6454
1159,Reggie Theus,6453,2004,0,6453
1160,John Stockton,15806,2005,0,15806
1161,Mark Jackson,10334,2005,0,10334
1162,Magic Johnson,10141,2005,0,10141
1163,Oscar Robertson,9887,2005,0,9887
1164,Isiah Thomas,9061,2005,0,9061
1165,Gary Payton,8508,2005,0,8039
1166,Rod Strickland,7987,2005,0,7948
1167,Maurice Cheeks,7392,2005,0,7392
1168,Jason Kidd,7283,2005,0,6738
1169,Lenny Wilkens,7211,2005,0,7211
1170,Terry Porter,7160,2005,0,7160
1171,Tim Hardaway,7095,2005,0,7095
1172,Bob Cousy,6955,2005,0,6955
1173,Guy Rodgers,6917,2005,0,6917
1174,Muggsy Bogues,6726,2005,0,6726
1175,Kevin Johnson,6711,2005,0,6711
1176,Derek Harper,6577,2005,0,6577
1177,Tiny Archibald,6476,2005,0,6476
1178,John Lucas,6454,2005,0,6454
1179,Reggie Theus,6453,2005,0,6453
1180,John Stockton,15806,2006,0,15806
1181,Mark Jackson,10334,2006,0,10334
1182,Magic Johnson,10141,2006,0,10141
1183,Oscar Robertson,9887,2006,0,9887
1184,Isiah Thomas,9061,2006,0,9061
1185,Gary Payton,8765,2006,0,8508
1186,Rod Strickland,7987,2006,0,7987
1187,Jason Kidd,7955,2006,0,7283
1188,Maurice Cheeks,7392,2006,0,7392
1189,Lenny Wilkens,7211,2006,0,7211
1190,Terry Porter,7160,2006,0,7160
1191,Tim Hardaway,7095,2006,0,7095
1192,Bob Cousy,6955,2006,0,6955
1193,Guy Rodgers,6917,2006,0,6917
1194,Muggsy Bogues,6726,2006,0,6726
1195,Kevin Johnson,6711,2006,0,6711
1196,Derek Harper,6577,2006,0,6577
1197,Tiny Archibald,6476,2006,0,6476
1198,John Lucas,6454,2006,0,6454
1199,Reggie Theus,6453,2006,0,6453
1200,John Stockton,15806,2007,0,15806
1201,Mark Jackson,10334,2007,0,10334
1202,Magic Johnson,10141,2007,0,10141
1203,Oscar Robertson,9887,2007,0,9887
1204,Isiah Thomas,9061,2007,0,9061
1205,Gary Payton,8966,2007,0,8765
1206,Jason Kidd,8691,2007,0,7955
1207,Rod Strickland,7987,2007,0,7987
1208,Maurice Cheeks,7392,2007,0,7392
1209,Lenny Wilkens,7211,2007,0,7211
1210,Terry Porter,7160,2007,0,7160
1211,Tim Hardaway,7095,2007,0,7095
1212,Bob Cousy,6955,2007,0,6955
1213,Guy Rodgers,6917,2007,0,6917
1214,Muggsy Bogues,6726,2007,0,6726
1215,Kevin Johnson,6711,2007,0,6711
1216,Derek Harper,6577,2007,0,6577
1217,Tiny Archibald,6476,2007,0,6476
1218,John Lucas,6454,2007,0,6454
1219,Reggie Theus,6453,2007,0,6453
1220,John Stockton,15806,2008,0,15806
1221,Mark Jackson,10334,2008,0,10334
1222,Magic Johnson,10141,2008,0,10141
1223,Oscar Robertson,9887,2008,0,9887
1224,Jason Kidd,9497,2008,0,8691
1225,Isiah Thomas,9061,2008,0,9061
1226,Gary Payton,8966,2008,0,8966
1227,Rod Strickland,7987,2008,0,7987
1228,Maurice Cheeks,7392,2008,0,7392
1229,Lenny Wilkens,7211,2008,0,7211
1230,Terry Porter,7160,2008,0,7160
1231,Tim Hardaway,7095,2008,0,7095
1232,Bob Cousy,6955,2008,0,6955
1233,Guy Rodgers,6917,2008,0,6917
1234,Steve Nash,6788,2008,0,0
1235,Muggsy Bogues,6726,2008,0,6726
1236,Kevin Johnson,6711,2008,0,6711
1237,Derek Harper,6577,2008,0,6577
1238,Tiny Archibald,6476,2008,0,6476
1239,John Lucas,6454,2008,0,6454
1240,John Stockton,15806,2009,0,15806
1241,Mark Jackson,10334,2009,0,10334
1242,Jason Kidd,10199,2009,0,9497
1243,Magic Johnson,10141,2009,0,10141
1244,Oscar Robertson,9887,2009,0,9887
1245,Isiah Thomas,9061,2009,0,9061
1246,Gary Payton,8966,2009,0,8966
1247,Rod Strickland,7987,2009,0,7987
1248,Steve Nash,7505,2009,0,6788
1249,Maurice Cheeks,7392,2009,0,7392
1250,Lenny Wilkens,7211,2009,0,7211
1251,Terry Porter,7160,2009,0,7160
1252,Tim Hardaway,7095,2009,0,7095
1253,Bob Cousy,6955,2009,0,6955
1254,Guy Rodgers,6917,2009,0,6917
1255,Muggsy Bogues,6726,2009,0,6726
1256,Kevin Johnson,6711,2009,0,6711
1257,Derek Harper,6577,2009,0,6577
1258,Tiny Archibald,6476,2009,0,6476
1259,Stephon Marbury,6471,2009,0,0
1260,John Stockton,15806,2010,0,15806
1261,Jason Kidd,10923,2010,0,10199
1262,Mark Jackson,10334,2010,0,10334
1263,Magic Johnson,10141,2010,0,10141
1264,Oscar Robertson,9887,2010,0,9887
1265,Isiah Thomas,9061,2010,0,9061
1266,Gary Payton,8966,2010,0,8966
1267,Steve Nash,8397,2010,0,7505
1268,Rod Strickland,7987,2010,0,7987
1269,Maurice Cheeks,7392,2010,0,7392
1270,Lenny Wilkens,7211,2010,0,7211
1271,Terry Porter,7160,2010,0,7160
1272,Tim Hardaway,7095,2010,0,7095
1273,Bob Cousy,6955,2010,0,6955
1274,Guy Rodgers,6917,2010,0,6917
1275,Muggsy Bogues,6726,2010,0,6726
1276,Kevin Johnson,6711,2010,0,6711
1277,Derek Harper,6577,2010,0,6577
1278,Tiny Archibald,6476,2010,0,6476
1279,Stephon Marbury,6471,2010,0,6471
1280,John Stockton,15806,2011,0,15806
1281,Jason Kidd,11578,2011,0,10923
1282,Mark Jackson,10334,2011,0,10334
1283,Magic Johnson,10141,2011,0,10141
1284,Oscar Robertson,9887,2011,0,9887
1285,Steve Nash,9252,2011,0,8397
1286,Isiah Thomas,9061,2011,0,9061
1287,Gary Payton,8966,2011,0,8966
1288,Rod Strickland,7987,2011,0,7987
1289,Maurice Cheeks,7392,2011,0,7392
1290,Lenny Wilkens,7211,2011,0,7211
1291,Terry Porter,7160,2011,0,7160
1292,Tim Hardaway,7095,2011,0,7095
1293,Andre Miller,7031,2011,0,0
1294,Bob Cousy,6955,2011,0,6955
1295,Guy Rodgers,6917,2011,0,6917
1296,Muggsy Bogues,6726,2011,0,6726
1297,Kevin Johnson,6711,2011,0,6711
1298,Derek Harper,6577,2011,0,6577
1299,Tiny Archibald,6476,2011,0,6476
1300,John Stockton,15806,2012,0,15806
1301,Jason Kidd,11842,2012,0,11578
1302,Mark Jackson,10334,2012,0,10334
1303,Magic Johnson,10141,2012,0,10141
1304,Steve Nash,9916,2012,0,9252
1305,Oscar Robertson,9887,2012,0,9887
1306,Isiah Thomas,9061,2012,0,9061
1307,Gary Payton,8966,2012,0,8966
1308,Rod Strickland,7987,2012,0,7987
1309,Andre Miller,7472,2012,0,7031
1310,Maurice Cheeks,7392,2012,0,7392
1311,Lenny Wilkens,7211,2012,0,7211
1312,Terry Porter,7160,2012,0,7160
1313,Tim Hardaway,7095,2012,0,7095
1314,Bob Cousy,6955,2012,0,6955
1315,Guy Rodgers,6917,2012,0,6917
1316,Muggsy Bogues,6726,2012,0,6726
1317,Kevin Johnson,6711,2012,0,6711
1318,Derek Harper,6577,2012,0,6577
1319,Tiny Archibald,6476,2012,0,6476
1320,John Stockton,15806,2013,0,15806
1321,Jason Kidd,12091,2013,0,11842
1322,Mark Jackson,10334,2013,0,10334
1323,Steve Nash,10249,2013,0,9916
1324,Magic Johnson,10141,2013,0,10141
1325,Oscar Robertson,9887,2013,0,9887
1326,Isiah Thomas,9061,2013,0,9061
1327,Gary Payton,8966,2013,0,8966
1328,Rod Strickland,7987,2013,0,7987
1329,Andre Miller,7956,2013,0,7472
1330,Maurice Cheeks,7392,2013,0,7392
1331,Lenny Wilkens,7211,2013,0,7211
1332,Terry Porter,7160,2013,0,7160
1333,Tim Hardaway,7095,2013,0,7095
1334,Bob Cousy,6955,2013,0,6955
1335,Guy Rodgers,6917,2013,0,6917
1336,Muggsy Bogues,6726,2013,0,6726
1337,Kevin Johnson,6711,2013,0,6711
1338,Derek Harper,6577,2013,0,6577
1339,Tiny Archibald,6476,2013,0,6476
1340,John Stockton,15806,2014,0,15806
1341,Jason Kidd,12091,2014,0,12091
1342,Steve Nash,10335,2014,0,10249
1343,Mark Jackson,10334,2014,0,10334
1344,Magic Johnson,10141,2014,0,10141
1345,Oscar Robertson,9887,2014,0,9887
1346,Isiah Thomas,9061,2014,0,9061
1347,Gary Payton,8966,2014,0,8966
1348,Andre Miller,8153,2014,0,7956
1349,Rod Strickland,7987,2014,0,7987
1350,Maurice Cheeks,7392,2014,0,7392
1351,Lenny Wilkens,7211,2014,0,7211
1352,Terry Porter,7160,2014,0,7160
1353,Tim Hardaway,7095,2014,0,7095
1354,Bob Cousy,6955,2014,0,6955
1355,Guy Rodgers,6917,2014,0,6917
1356,Muggsy Bogues,6726,2014,0,6726
1357,Kevin Johnson,6711,2014,0,6711
1358,Derek Harper,6577,2014,0,6577
1359,Tiny Archibald,6476,2014,0,6476
1360,John Stockton,15806,2015,0,15806
1361,Jason Kidd,12091,2015,0,12091
1362,Steve Nash,10335,2015,0,10335
1363,Mark Jackson,10334,2015,0,10334
1364,Magic Johnson,10141,2015,0,10141
1365,Oscar Robertson,9887,2015,0,9887
1366,Isiah Thomas,9061,2015,0,9061
1367,Gary Payton,8966,2015,0,8966
1368,Andre Miller,8437,2015,0,8153
1369,Rod Strickland,7987,2015,0,7987
1370,Maurice Cheeks,7392,2015,0,7392
1371,Lenny Wilkens,7211,2015,0,7211
1372,Terry Porter,7160,2015,0,7160
1373,Tim Hardaway,7095,2015,0,7095
1374,Bob Cousy,6955,2015,0,6955
1375,Chris Paul,6950,2015,0,0
1376,Guy Rodgers,6917,2015,0,6917
1377,Muggsy Bogues,6726,2015,0,6726
1378,Kevin Johnson,6711,2015,0,6711
1379,Derek Harper,6577,2015,0,6577
1380,John Stockton,15806,2016,0,15806
1381,Jason Kidd,12091,2016,0,12091
1382,Steve Nash,10335,2016,0,10335
1383,Mark Jackson,10334,2016,0,10334
1384,Magic Johnson,10141,2016,0,10141
1385,Oscar Robertson,9887,2016,0,9887
1386,Isiah Thomas,9061,2016,0,9061
1387,Gary Payton,8966,2016,0,8966
1388,Andre Miller,8524,2016,0,8437
1389,Rod Strickland,7987,2016,0,7987
1390,Chris Paul,7688,2016,0,6950
1391,Maurice Cheeks,7392,2016,0,7392
1392,Lenny Wilkens,7211,2016,0,7211
1393,Terry Porter,7160,2016,0,7160
1394,Tim Hardaway,7095,2016,0,7095
1395,Bob Cousy,6955,2016,0,6955
1396,Guy Rodgers,6917,2016,0,6917
1397,LeBron James,6815,2016,0,0
1398,Muggsy Bogues,6726,2016,0,6726
1399,Kevin Johnson,6711,2016,0,6711
1400,John Stockton,15806,2017,0,15806
1401,Jason Kidd,12091,2017,0,12091
1402,Steve Nash,10335,2017,0,10335
1403,Mark Jackson,10334,2017,0,10334
1404,Magic Johnson,10141,2017,0,10141
1405,Oscar Robertson,9887,2017,0,9887
1406,Isiah Thomas,9061,2017,0,9061
1407,Gary Payton,8966,2017,0,8966
1408,Andre Miller,8524,2017,0,8524
1409,Chris Paul,8251,2017,0,7688
1410,Rod Strickland,7987,2017,0,7987
1411,LeBron James,7461,2017,0,6815
1412,Maurice Cheeks,7392,2017,0,7392
1413,Lenny Wilkens,7211,2017,0,7211
1414,Terry Porter,7160,2017,0,7160
1415,Tim Hardaway,7095,2017,0,7095
1416,Bob Cousy,6955,2017,0,6955
1417,Guy Rodgers,6917,2017,0,6917
1418,Deron Williams,6819,2017,0,0
1419,Muggsy Bogues,6726,2017,0,6726
1420,John Stockton,15806,2018,0,15806
1421,Jason Kidd,12091,2018,0,12091
1422,Steve Nash,10335,2018,0,10335
1423,Mark Jackson,10334,2018,0,10334
1424,Magic Johnson,10141,2018,0,10141
1425,Oscar Robertson,9887,2018,0,9887
1426,Isiah Thomas,9061,2018,0,9061
1427,Gary Payton,8966,2018,0,8966
1428,Chris Paul,8708,2018,0,8251
1429,Andre Miller,8524,2018,0,8524
1430,LeBron James,8208,2018,0,7461
1431,Rod Strickland,7987,2018,0,7987
1432,Maurice Cheeks,7392,2018,0,7392
1433,Lenny Wilkens,7211,2018,0,7211
1434,Terry Porter,7160,2018,0,7160
1435,Tim Hardaway,7095,2018,0,7095
1436,Bob Cousy,6955,2018,0,6955
1437,Guy Rodgers,6917,2018,0,6917
1438,Tony Parker,6829,2018,0,0
1439,Deron Williams,6819,2018,0,6819
1440,John Stockton,15806,2019,0,15806
1441,Jason Kidd,12091,2019,0,12091
1442,Steve Nash,10335,2019,0,10335
1443,Mark Jackson,10334,2019,0,10334
1444,Magic Johnson,10141,2019,0,10141
1445,Oscar Robertson,9887,2019,0,9887
1446,Chris Paul,9181,2019,0,8708
1447,Isiah Thomas,9061,2019,0,9061
1448,Gary Payton,8966,2019,0,8966
1449,LeBron James,8662,2019,0,8208
1450,Andre Miller,8524,2019,0,8524
1451,Rod Strickland,7987,2019,0,7987
1452,Maurice Cheeks,7392,2019,0,7392
1453,Lenny Wilkens,7211,2019,0,7211
1454,Terry Porter,7160,2019,0,7160
1455,Tim Hardaway,7095,2019,0,7095
1456,Tony Parker,7036,2019,0,6829
1457,Rajon Rondo,6975,2019,0,6608
1458,Bob Cousy,6955,2019,0,6955
1459,Guy Rodgers,6917,2019,0,6917
