,name,value,year,rank,prevValue
66,Wes Unseld,2523,1977,0,1889
67,Elmore Smith,2319,1977,0,1994
68,Paul Silas,2288,1977,0,1918
69,Clifford Ray,2225,1977,0,1809
70,Sidney Wicks,2157,1977,0,1601
71,Gar Heard,2100,1977,0,1780
72,Spencer Haywood,1968,1977,0,1765
73,Rudy Tomjanovich,1927,1977,0,1415
74,Nate Thurmond,1827,1977,0,1574
75,Curtis Perry,1787,1977,0,1541
76,Jim Brewer,1701,1977,0,0
77,Bill Walton,1621,1977,0,0
78,Steve Mix,1600,1977,0,1351
79,Curtis Rowe,1600,1977,0,0
80,Kareem Abdul-Jabbar,4159,1978,0,3544
81,Elvin Hayes,4040,1978,0,3300
82,Dave Cowens,4013,1978,0,3183
83,Bob McAdoo,3909,1978,0,3135
84,Sam Lacey,3521,1978,0,3034
85,Wes Unseld,3192,1978,0,2523
86,Bob Lanier,3086,1978,0,2568
87,Elmore Smith,2819,1978,0,2319
88,Clifford Ray,2747,1978,0,2225
89,Paul Silas,2665,1978,0,2288
90,Sidney Wicks,2607,1978,0,2157
91,Gar Heard,2586,1978,0,2100
92,Spencer Haywood,2269,1978,0,1968
93,Bill Walton,2269,1978,0,1621
94,Truck Robinson,2191,1978,0,0
95,Jim Chones,2168,1978,0,0
96,George Johnson,2057,1978,0,0
97,Rudy Tomjanovich,2025,1978,0,1927
98,Jim Brewer,2014,1978,0,1701
99,Kevin Kunnert,1961,1978,0,0
100,Kareem Abdul-Jabbar,4977,1979,0,4159
101,Elvin Hayes,4722,1979,0,4040
102,Dave Cowens,4513,1979,0,4013
103,Bob McAdoo,4299,1979,0,3909
104,Sam Lacey,4044,1979,0,3521
105,Wes Unseld,3748,1979,0,3192
106,Bob Lanier,3416,1979,0,3086
107,Clifford Ray,3142,1979,0,2747
108,Paul Silas,2981,1979,0,2665
109,Elmore Smith,2880,1979,0,2819
110,Sidney Wicks,2853,1979,0,2607
111,Gar Heard,2839,1979,0,2586
112,Truck Robinson,2798,1979,0,2191
113,Jim Chones,2750,1979,0,2168
114,Spencer Haywood,2630,1979,0,2269
115,George Johnson,2472,1979,0,2057
116,George McGinnis,2430,1979,0,0
117,Rudy Tomjanovich,2427,1979,0,2025
118,Jim Brewer,2330,1979,0,2014
119,Kevin Kunnert,2328,1979,0,1961
120,Kareem Abdul-Jabbar,5673,1980,0,4977
121,Elvin Hayes,5349,1980,0,4722
122,Dave Cowens,4921,1980,0,4513
123,Bob McAdoo,4666,1980,0,4299
124,Sam Lacey,4517,1980,0,4044
125,Wes Unseld,4508,1980,0,3748
126,Bob Lanier,3816,1980,0,3416
127,Clifford Ray,3486,1980,0,3142
128,Truck Robinson,3355,1980,0,2798
129,Paul Silas,3213,1980,0,2981
130,Jim Chones,3171,1980,0,2750
131,Sidney Wicks,3124,1980,0,2853
132,Gar Heard,3101,1980,0,2839
133,George McGinnis,2907,1980,0,2430
134,George Johnson,2882,1980,0,2472
135,Elmore Smith,2880,1980,0,2880
136,Spencer Haywood,2844,1980,0,2630
137,Swen Nater,2697,1980,0,0
138,Rudy Tomjanovich,2653,1980,0,2427
139,Moses Malone,2615,1980,0,0
140,Kareem Abdul-Jabbar,6297,1981,0,5673
141,Elvin Hayes,5903,1981,0,5349
142,Wes Unseld,4974,1981,0,4508
143,Sam Lacey,4970,1981,0,4517
144,Dave Cowens,4921,1981,0,4921
145,Bob McAdoo,4716,1981,0,4666
146,Bob Lanier,4101,1981,0,3816
147,Truck Robinson,3928,1981,0,3355
148,Jim Chones,3648,1981,0,3171
149,Clifford Ray,3630,1981,0,3486
150,Swen Nater,3419,1981,0,2697
151,Gar Heard,3329,1981,0,3101
152,Moses Malone,3321,1981,0,2615
153,George McGinnis,3271,1981,0,2907
154,George Johnson,3269,1981,0,2882
155,Sidney Wicks,3268,1981,0,3124
156,Paul Silas,3213,1981,0,3213
157,Artis Gilmore,3192,1981,0,0
158,Elmore Smith,2880,1981,0,2880
159,Spencer Haywood,2844,1981,0,2844
160,Kareem Abdul-Jabbar,6784,1982,0,6297
161,Elvin Hayes,6383,1982,0,5903
162,Sam Lacey,5057,1982,0,4970
163,Wes Unseld,4974,1982,0,4974
164,Dave Cowens,4921,1982,0,4921
165,Bob McAdoo,4830,1982,0,4716
166,Truck Robinson,4447,1982,0,3928
167,Bob Lanier,4397,1982,0,4101
168,Moses Malone,3951,1982,0,3321
169,Artis Gilmore,3803,1982,0,3192
170,Jim Chones,3794,1982,0,3648
171,Clifford Ray,3630,1982,0,3630
172,George McGinnis,3576,1982,0,3271
173,George Johnson,3571,1982,0,3269
174,Swen Nater,3565,1982,0,3419
175,Jack Sikma,3456,1982,0,0
176,Caldwell Jones,3339,1982,0,0
177,Gar Heard,3329,1982,0,3329
178,Sidney Wicks,3268,1982,0,3268
179,Paul Silas,3213,1982,0,3213
180,Kareem Abdul-Jabbar,7209,1983,0,6784
181,Elvin Hayes,6800,1983,0,6383
182,Sam Lacey,5226,1983,0,5057
183,Dave Cowens,5122,1983,0,4921
184,Bob McAdoo,5001,1983,0,4830
185,Wes Unseld,4974,1983,0,4974
186,Truck Robinson,4905,1983,0,4447
187,Moses Malone,4700,1983,0,3951
188,Bob Lanier,4539,1983,0,4397
189,Artis Gilmore,4488,1983,0,3803
190,Jack Sikma,4101,1983,0,3456
191,Jim Chones,3794,1983,0,3794
192,Caldwell Jones,3785,1983,0,3339
193,Robert Parish,3675,1983,0,0
194,George Johnson,3644,1983,0,3571
195,Maurice Lucas,3630,1983,0,0
196,Clifford Ray,3630,1983,0,3630
197,George McGinnis,3576,1983,0,3576
198,Swen Nater,3576,1983,0,3565
199,Alvan Adams,3551,1983,0,0
200,Kareem Abdul-Jabbar,7627,1984,0,7209
201,Elvin Hayes,6973,1984,0,6800
202,Moses Malone,5298,1984,0,4700
203,Truck Robinson,5279,1984,0,4905
204,Sam Lacey,5226,1984,0,5226
205,Bob McAdoo,5208,1984,0,5001
206,Dave Cowens,5122,1984,0,5122
207,Wes Unseld,4974,1984,0,4974
208,Artis Gilmore,4937,1984,0,4488
209,Bob Lanier,4853,1984,0,4539
210,Jack Sikma,4787,1984,0,4101
211,Robert Parish,4289,1984,0,3675
212,Caldwell Jones,4199,1984,0,3785
213,Maurice Lucas,4147,1984,0,3630
214,Dan Roundfield,3982,1984,0,0
215,Jim Chones,3794,1984,0,3794
216,Mickey Johnson,3783,1984,0,0
217,Dan Issel,3770,1984,0,0
218,Swen Nater,3759,1984,0,3576
219,Alvan Adams,3752,1984,0,3551
220,Kareem Abdul-Jabbar,8087,1985,0,7627
221,Elvin Hayes,6973,1985,0,6973
222,Moses Malone,5944,1985,0,5298
223,Artis Gilmore,5552,1985,0,4937
224,Bob McAdoo,5424,1985,0,5208
225,Jack Sikma,5346,1985,0,4787
226,Truck Robinson,5282,1985,0,5279
227,Sam Lacey,5226,1985,0,5226
228,Dave Cowens,5122,1985,0,5122
229,Wes Unseld,4974,1985,0,4974
230,Robert Parish,4866,1985,0,4289
231,Bob Lanier,4853,1985,0,4853
232,Maurice Lucas,4566,1985,0,4147
233,Caldwell Jones,4361,1985,0,4199
234,Dan Roundfield,4260,1985,0,3982
235,Alvan Adams,4099,1985,0,3752
236,Mickey Johnson,4030,1985,0,3783
237,Dan Issel,4021,1985,0,3770
238,Larry Bird,3947,1985,0,0
239,Jim Chones,3794,1985,0,3794
240,Kareem Abdul-Jabbar,8432,1986,0,8087
241,Elvin Hayes,6973,1986,0,6973
242,Moses Malone,6477,1986,0,5944
243,Artis Gilmore,5986,1986,0,5552
244,Jack Sikma,5948,1986,0,5346
245,Bob McAdoo,5502,1986,0,5424
246,Robert Parish,5390,1986,0,4866
247,Truck Robinson,5282,1986,0,5282
248,Sam Lacey,5226,1986,0,5226
249,Dave Cowens,5122,1986,0,5122
250,Wes Unseld,4974,1986,0,4974
251,Maurice Lucas,4968,1986,0,4566
252,Bob Lanier,4853,1986,0,4853
253,Dan Roundfield,4692,1986,0,4260
254,Caldwell Jones,4611,1986,0,4361
255,Larry Bird,4562,1986,0,3947
256,Alvan Adams,4428,1986,0,4099
257,Mickey Johnson,4264,1986,0,4030
258,Dan Issel,4021,1986,0,4021
259,Rich Kelley,3806,1986,0,0
260,Kareem Abdul-Jabbar,8803,1987,0,8432
261,Elvin Hayes,6973,1987,0,6973
262,Moses Malone,6961,1987,0,6477
263,Jack Sikma,6562,1987,0,5948
264,Artis Gilmore,6380,1987,0,5986
265,Robert Parish,5987,1987,0,5390
266,Bob McAdoo,5502,1987,0,5502
267,Truck Robinson,5282,1987,0,5282
268,Sam Lacey,5226,1987,0,5226
269,Maurice Lucas,5187,1987,0,4968
270,Dave Cowens,5122,1987,0,5122
271,Larry Bird,5120,1987,0,4562
272,Wes Unseld,4974,1987,0,4974
273,Caldwell Jones,4952,1987,0,4611
274,Bob Lanier,4853,1987,0,4853
275,Dan Roundfield,4798,1987,0,4692
276,Alvan Adams,4675,1987,0,4428
277,Bill Laimbeer,4395,1987,0,0
278,Mickey Johnson,4264,1987,0,4264
279,Dan Issel,4021,1987,0,4021
280,Kareem Abdul-Jabbar,9163,1988,0,8803
281,Moses Malone,7473,1988,0,6961
282,Jack Sikma,7076,1988,0,6562
283,Elvin Hayes,6973,1988,0,6973
284,Artis Gilmore,6522,1988,0,6380
285,Robert Parish,6442,1988,0,5987
286,Larry Bird,5715,1988,0,5120
287,Bob McAdoo,5502,1988,0,5502
288,Maurice Lucas,5401,1988,0,5187
289,Truck Robinson,5282,1988,0,5282
290,Caldwell Jones,5255,1988,0,4952
291,Sam Lacey,5226,1988,0,5226
292,Dave Cowens,5122,1988,0,5122
293,Bill Laimbeer,5062,1988,0,4395
294,Wes Unseld,4974,1988,0,4974
295,Alvan Adams,4922,1988,0,4675
296,Bob Lanier,4853,1988,0,4853
297,Dan Roundfield,4798,1988,0,4798
298,Buck Williams,4541,1988,0,0
299,Mickey Johnson,4264,1988,0,4264
300,Kareem Abdul-Jabbar,9394,1989,0,9163
301,Moses Malone,8043,1989,0,7473
302,Jack Sikma,7558,1989,0,7076
303,Robert Parish,7096,1989,0,6442
304,Elvin Hayes,6973,1989,0,6973
305,Artis Gilmore,6522,1989,0,6522
306,Larry Bird,5751,1989,0,5715
307,Bill Laimbeer,5700,1989,0,5062
308,Bob McAdoo,5502,1989,0,5502
