,name,value,year,rank,prevValue
1411,James Edwards,4042,2017,0,4042
1412,Patrick Ewing,4034,2017,0,4034
1413,John Stockton,3942,2017,0,3942
1414,Jack Sikma,3879,2017,0,3879
1415,Hal Greer,3855,2017,0,3855
1416,Terry Cummings,3836,2017,0,3836
1417,Shawn Kemp,3826,2017,0,3826
1418,Tom Chambers,3742,2017,0,3742
1419,Vince Carter,3668,2017,0,0
1420,Kareem Abdul-Jabbar,4657,2018,0,4657
1421,Karl Malone,4578,2018,0,4578
1422,Robert Parish,4443,2018,0,4443
1423,Charles Oakley,4421,2018,0,4421
1424,Hakeem Olajuwon,4383,2018,0,4383
1425,Buck Williams,4267,2018,0,4267
1426,Elvin Hayes,4193,2018,0,4193
1427,Clifford Robinson,4175,2018,0,4175
1428,Kevin Willis,4172,2018,0,4172
1429,Shaquille O'Neal,4146,2018,0,4146
1430,Otis Thorpe,4146,2018,0,4146
1431,James Edwards,4042,2018,0,4042
1432,Patrick Ewing,4034,2018,0,4034
1433,John Stockton,3942,2018,0,3942
1434,Jack Sikma,3879,2018,0,3879
1435,Hal Greer,3855,2018,0,3855
1436,Terry Cummings,3836,2018,0,3836
1437,Shawn Kemp,3826,2018,0,3826
1438,Vince Carter,3764,2018,0,3668
1439,Tom Chambers,3742,2018,0,3742
1440,Kareem Abdul-Jabbar,4657,2019,0,4657
1441,Karl Malone,4578,2019,0,4578
1442,Robert Parish,4443,2019,0,4443
1443,Charles Oakley,4421,2019,0,4421
1444,Hakeem Olajuwon,4383,2019,0,4383
1445,Buck Williams,4267,2019,0,4267
1446,Elvin Hayes,4193,2019,0,4193
1447,Clifford Robinson,4175,2019,0,4175
1448,Kevin Willis,4172,2019,0,4172
1449,Shaquille O'Neal,4146,2019,0,4146
1450,Otis Thorpe,4146,2019,0,4146
1451,James Edwards,4042,2019,0,4042
1452,Patrick Ewing,4034,2019,0,4034
1453,John Stockton,3942,2019,0,3942
1454,Vince Carter,3905,2019,0,3764
1455,Jack Sikma,3879,2019,0,3879
1456,Hal Greer,3855,2019,0,3855
1457,Terry Cummings,3836,2019,0,3836
1458,Shawn Kemp,3826,2019,0,3826
1459,Tom Chambers,3742,2019,0,3742
